,Text,Ori_Label,Predict_Label
145,"Today the project 's austere brick towers tend to disappear in the skyline , but in the late 40 's and early 50 's Stuyvesant Town was a Manhattan landmark .",/location/location/contains,/location/location/contains
146,"The strike involves 600 drivers and other workers for the Command Bus Company of East New York , Brooklyn , and Green Bus Lines of Jamaica , Queens .",/location/neighborhood/neighborhood_of,/location/location/contains
147,"But Martin Truex Jr. , a native of the Ocean County town of Mayetta , will have the chance to change that starting next year .",/people/person/place_lived,/location/location/contains
148,"Then she met Mr. Coleman , known for compositions like '' Hey , Look Me Over , '' '' If My Friends Could See Me Now '' and '' The Best Is Yet to Come , '' at a party in San Miguel de Allende , Mexico , and married him on Oct. 1 , 1997 , next to Niagara Falls .",/location/location/contains,/people/deceased_person/place_of_death
149,"The mass attempt by several hundred Africans to enter the enclave on Thursday follows a sharp increase over the last two months in the number of migrants to attempt crossing the two razor wire fences that separate Morocco from Ceuta and Spain 's other North African enclave , Melilla .",/location/country/administrative_divisions,/location/administrative_division/country
150,"Later he moved to New York and , for a time , to Florence , Italy , working as a commercial artist and a painter and finding a mentor in the painter Willard Cummings .",/location/location/contains,/people/deceased_person/place_of_death
151,"Microsoft might have realized that there are a lot of people who have seen this idea , '' said Mark Spencer , an Asterisk designer and president of Digium , a company in Huntsville , Ala. , that sells a commercial version of the program . ''",/people/person/place_lived,/business/company/place_founded
152,Munir Said Thalib was one of Indonesia 's most respected human rights lawyers .,/people/person/nationality,/people/person/nationality
153,"It 's really extraordinary , '' said Senator Susan Collins , Republican of Maine . ''",/people/person/place_lived,/people/person/place_lived
154,"Its bright blue plastic grating glared against the snow in front of a barbershop on Parsons Boulevard in Kew Gardens , Queens .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
155,"New York is unique , '' said John Caruana , the administrative manager for Pathmark 's north region , which includes New York City . ''",/location/location/contains,/location/location/contains
156,"FOR the last year and a half Mr. Mineo has lived and worked in an area of Bushwick , Brooklyn , full of boiler-repair shops and Pentecostal churches , that looks as if it has been untouched since the mid - '60s .",/location/location/contains,/location/location/contains
157,"According to the Westchester County district attorney , Jeanine F. Pirro , the woman , whose name was withheld to protect the victims , took her 13-year-old daughter and two friends , aged 13 and 14 , to White Plains last month to shop .",/location/location/contains,/location/location/contains
158,"Born in New York City , NY , he formerly resided in Manhattan , Manhasset , Long Island and Honeybrook , PA. .",/location/location/contains,/location/location/contains
159,"PAGE A3 Texas-Oklahoma Fires Kill 5 Grass fires in Oklahoma and Texas destroyed more than 100 houses , many of them in Cross Plains , Tex. , a town of 1,000 .",/location/location/contains,/location/location/contains
160,"You almost have no reason not to do it , '' said Dr. Davor Solter , the director of the Max Planck Institute for Immunobiology in Freiburg , Germany .",/location/location/contains,/business/person/company
161,"California 's attorney general , Bill Lockyer , filed the charges , which stem from an internal H.P. investigation into leaks of confidential discussions among its directors .",/people/person/place_of_birth,/people/person/place_of_birth
162,"The piece also subtly honors Count Basie , who was born in Red Bank . ''",/people/person/place_of_birth,/people/person/place_lived
163,"The vision for this sort of thing has existed in China for a very long time , '' said Wu Yongyi , deputy dean of the International College of Chinese Studies at East China Normal University in Shanghai , who has been involved in overseas language instruction missions since the 1980 's .",/location/location/contains,/location/location/contains
164,"As China becomes a major economic and military power and its diplomacy becomes more assertive , Beijing is also working harder at winning friends and influencing people .",/location/administrative_division/country,/location/location/contains
165,"To the Editor : As principal of the School for Human Rights in Brooklyn and a former teacher , I believe it is unrealistic to think that New York City school reforms would drastically improve test scores and achieve system stability within two years , given the fact that the system has been dysfunctional for decades .",/location/location/contains,/location/location/contains
166,"Born in 1939 in Hunan , China , Alexander Shikuan Sun survived the invasion of China during WWII .",/location/administrative_division/country,/location/country/administrative_divisions
167,"The experiments taking place here and there are very meaningful , because China 's economic reforms began the same way , '' said Li Fan , director of the World and China Institute , a nongovernmental institute in Beijing that studies electoral reform . ''",/location/country/administrative_divisions,/business/person/company
